Spirit airline
time taken: 0.006592512130737305

90	0.8780487804878049
145	0.7346938775510204
200	0.72
70	0.6792452830188679
21	0.6666666666666666
51	0.6666666666666666
65	0.6428571428571429
156	0.6428571428571429
264	0.6428571428571429
16	0.631578947368421
116	0.6206896551724138
188	0.6206896551724138
173	0.6101694915254238
182	0.6
32	0.5901639344262295
55	0.5714285714285714
68	0.5538461538461539
210	0.5538461538461539
91	0.5538461538461539
234	0.5454545454545454
208	0.5373134328358209
60	0.5294117647058824
134	0.5294117647058824
190	0.5294117647058824
189	0.5217391304347826
209	0.5217391304347826
17	0.5217391304347826
237	0.5142857142857142
111	0.5070422535211268
146	0.5070422535211268
4	0.5
3	0.47368421052631576
229	0.47368421052631576
194	0.47368421052631576
247	0.4675324675324675
213	0.42857142857142855
281	0.4235294117647059
