Spirit airline
time taken: 0.0

90	0.861111111111111
145	0.6388888888888888
200	0.611111111111111
70	0.5555555555555556
21	0.5
51	0.5
264	0.4722222222222222
65	0.4444444444444444
156	0.4444444444444444
16	0.41666666666666663
116	0.38888888888888884
188	0.38888888888888884
173	0.3611111111111111
182	0.3611111111111111
91	0.3333333333333333
32	0.3055555555555555
55	0.2777777777777778
210	0.2222222222222222
68	0.19444444444444442
208	0.19444444444444442
17	0.16666666666666666
234	0.16666666666666666
190	0.16666666666666666
60	0.1388888888888889
111	0.1388888888888889
134	0.1388888888888889
189	0.1388888888888889
209	0.1388888888888889
146	0.1388888888888889
4	0.1111111111111111
237	0.1111111111111111
247	0.1111111111111111
194	0.08333333333333333
281	0.08333333333333333
3	0.027777777777777776
213	0.027777777777777776
229	0.027777777777777776
